"MgmtID","StandID","Year","Aboveground_Total_Live","Aboveground_Merch_Live","Belowground_Live","Belowground_Dead","Standing_Dead","Forest_Down_Dead_Wood","Forest_Floor","Forest_Shrub_Herb","Total_Stand_Carbon","Total_Removed_Carbon","Carbon_Released_From_Fire","RunTitle","CaseID"
"CLRC","NUL12","2021",35.2906036376953,22.9034099578857,8.10892200469971,0.219857260584831,0.748674690723419,4.66499996185303,5.97179985046387,0.310000002384186,55.3148612976074,0,0,"ClearCut","6b66af93-061d-4801-b267-07f5713689af"
"CLRC","NUL12","2022",0,0,0,8.44015502929688,0.77447098493576,15.9565010070801,7.00759649276733,0.310000002384186,32.4887237548828,23.3100605010986,0,"ClearCut","6b66af93-061d-4801-b267-07f5713689af"
"CLRC","NUL12","2032",0.268643736839294,0.131998747587204,0.0348512940108776,5.46686315536499,0.390010327100754,5.72749948501587,5.19355440139771,0.310000002384186,17.3914222717285,0,0,"ClearCut","6b66af93-061d-4801-b267-07f5713689af"
"CLRC","NUL12","2042",1.46269881725311,0.386560678482056,0.27295657992363,3.54179334640503,0.0678593143820763,2.87294769287109,5.17230796813965,0.310000002384186,13.7005634307861,0,0,"ClearCut","6b66af93-061d-4801-b267-07f5713689af"
"CLRC","NUL12","2052",4.39146327972412,0.699825286865234,0.993639290332794,2.29709696769714,0.0183703787624836,1.73360729217529,5.19025945663452,0.310000002384186,14.9344367980957,0,0,"ClearCut","6b66af93-061d-4801-b267-07f5713689af"
"CLRC","NUL12","2062",9.29576969146729,1.3457772731781,2.28715395927429,1.49598705768585,0.0397869385778904,1.435626745224,5.31278371810913,0.310000002384186,20.1771087646484,0,0,"ClearCut","6b66af93-061d-4801-b267-07f5713689af"
"CLRC","NUL12","2072",16.6417407989502,6.67368030548096,3.7890944480896,0.982329607009888,0.0620948858559132,1.73388886451721,5.56658220291138,0.310000002384186,29.0857315063477,0,0,"ClearCut","6b66af93-061d-4801-b267-07f5713689af"
"CLRC","NUL13","2021",35.2404708862305,23.8301620483398,7.98519611358643,0.381324529647827,1.22959542274475,4.66499996185303,5.97179985046387,0.310000002384186,55.783390045166,0,0,"ClearCut","db00c85b-fdc0-420f-8a60-03bb2a6401a1"
"CLRC","NUL13","2022",0,0,0,8.44826412200928,1.20658493041992,15.0402421951294,6.91332197189331,0.310000002384186,31.9184112548828,24.2052364349365,0,"ClearCut","db00c85b-fdc0-420f-8a60-03bb2a6401a1"
"CLRC","NUL13","2032",0.16301828622818,0.0797426402568817,0.0212770961225033,5.4721155166626,0.578024566173553,5.77547121047974,5.18057823181152,0.310000002384186,17.5004844665527,0,0,"ClearCut","db00c85b-fdc0-420f-8a60-03bb2a6401a1"
"CLRC","NUL13","2042",1.02949714660645,0.282855033874512,0.191538840532303,3.54484629631042,0.111520238220692,3.0481595993042,5.14207744598389,0.310000002384186,13.3776397705078,0,0,"ClearCut","db00c85b-fdc0-420f-8a60-03bb2a6401a1"
"CLRC","NUL13","2052",3.24832057952881,0.555307865142822,0.734744668006897,2.29826235771179,0.0182293131947517,1.85485565662384,5.13836145401001,0.310000002384186,13.6027746200562,0,0,"ClearCut","db00c85b-fdc0-420f-8a60-03bb2a6401a1"
"CLRC","NUL13","2062",7.24151277542114,1.16449511051178,1.78888034820557,1.49483442306519,0.0328092537820339,1.40819883346558,5.21232032775879,0.310000002384186,17.4885559082031,0,0,"ClearCut","db00c85b-fdc0-420f-8a60-03bb2a6401a1"
"CLRC","NUL13","2072",13.4666481018066,4.75082492828369,3.15563440322876,0.978871047496796,0.0506489276885986,1.49771523475647,5.39972019195557,0.310000002384186,24.8592357635498,0,0,"ClearCut","db00c85b-fdc0-420f-8a60-03bb2a6401a1"
"CLRC","NUL14","2021",41.5516052246094,26.5300331115723,9.44629669189453,0.513000130653381,2.00373530387878,4.66499996185303,5.97179985046387,0.310000002384186,64.4614334106445,0,0,"ClearCut","7950be76-39ee-4ad9-b645-5348eb493ac6"
"CLRC","NUL14","2022",0,0,0,10.0748529434204,2.21653056144714,18.4320755004883,7.24222612380981,0.310000002384186,38.2756843566895,26.8550930023193,0,"ClearCut","7950be76-39ee-4ad9-b645-5348eb493ac6"
"CLRC","NUL14","2032",0.291345655918121,0.142894610762596,0.0377202257514,6.52569055557251,1.03677308559418,7.20644092559814,5.22582292556763,0.310000002384186,20.6337947845459,0,0,"ClearCut","7950be76-39ee-4ad9-b645-5348eb493ac6"
